col1,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,EPIC,InvestigationIDs,dist,solution_id,designation,source_id,random_index,ref_epoch,ra_cone,ra_error,dec_cone,dec_error,parallax,parallax_error,parallax_over_error,pmra_cone,pmra_error,pmdec_cone,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,distest,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,Separation
170,49531836,349.42973,-11.097432,9.923,1.49316,15.807,STAR,2mass,20180610,,,395-131412,23174313-1105507,,J231743.14-110550.7,2413527769289108992,7404321,,tmgaia,2.37754,2.28065,hsoy,,,,64.448187,-62.76092,345.932565,-6.026635,16.838,0.059,16.182,1.133,,,,,,,,,,,15.172,0.047,14.827,0.057,14.619,0.095,AAA-222-111-000-0-0,30.1,14.653,0.031,14.777,0.066,11.933,,9.111,,16.2785,0.00334791,0.025,gaiaj,,5656.0,188.0,,,,,,,,,,,DWARF,,,,,,,,,,,,26.592016445882546,2.51816651E8,349.4267,-11.09067,251816651,GO19059_LC,9.372861903070326E-5,1635721458409799680,Gaia DR2 2413527773584243584,2413527773584243584,339038659,2015.5,349.4298254178696,0.08993120364435685,-11.097427782405862,0.06426575980508377,0.6524281686197928,0.10126040263150478,6.443073,6.919588638424685,0.14800791081468592,2.103949569565587,0.12313123248337356,-0.13116018,0.5732853,-0.18276002,-0.21735871,-0.37014747,-0.07966609,-0.10885982,-0.018891744,-0.251896,0.17246237,97,0,96,1,0.5236896,97.54942,0.0,0.0,31,false,5.7121534,1.560013573568289,0.0234807062548237,-0.089947075,11,9,0.14094788,0,11,false,96,5229.9866089437955,4.3762441365749565,1195.0857,16.392115,10,2584.5272074368722,11.0983597612077,232.8747,16.820435,10,3817.7683226310064,28.46989899322114,134.09842,15.807396,1.2241514,0,1.0130386,0.42831993,0.5847187,,,0,,,,NOT_AVAILABLE,64.44832388824302,-62.76098929566348,345.93266774885984,-6.026675787451444,100001,5342.733,5217.605,5640.6665,0.1962,0.092,0.2963,0.0973,0.0502,0.144,,,,,414.98480484329343,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413527773584243584,,9.372861903643009E-5
64,4554175,348.076619,-11.721809,,,15.944,STAR,2mass,20180610,,,,23121838-1143185,,J231218.39-114318.2,,,,2mass,,,,,,,61.614394,-62.105381,344.459367,-6.0806,17.093,0.068,,,,,,,,,,,,,15.1,0.057,14.527,0.078,13.952,0.078,AAA-222-111-000-0-0,8.7,13.394,0.028,13.363,0.036,11.962,,8.785,,,,0.145,bpjk,,4354.0,173.0,,,,,,,,,,,,,,,,,,,,,,,0.03878084815484342,2.45929897E8,348.07662999999997,-11.721809,245929897,GO19059_LC|GO19067_LC,3.9264577648633423E-5,1635721458409799680,Gaia DR2 2413064398152843264,2413064398152843264,891352337,2015.5,348.07661228744905,3.238206940897607,-11.721770289427175,2.373264112971737,,,,,,,,-0.16067843,,,,,,,,,,79,0,77,2,62.028275,6314.523,14.223418287343906,495.7629450375363,3,false,0.0048059667,,,-0.123217,13,9,4.924159,0,13,false,111,572.7082572886808,8.74978027561854,65.45402,18.793531,10,769.4934497979793,15.058094143984768,51.10165,18.135876,9,1856.7494107499906,25.217945439624252,73.6281,16.590036,4.5856557,1,1.5458393,-0.6576557,2.203495,,,0,,,,NOT_AVAILABLE,61.61445156237637,-62.10535249949758,344.4593914743035,-6.080570363348635,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413064398152843264,,3.926457764809438E-5
120,4582445,348.4938,-11.5062,-62.96,-64.46,15.987,STAR,2mass,20180610,,,,23135852-1130221,,J231358.46-113022.8,,,,2mass,2.0,2.0,sblink,,,,62.51441,-62.298529,344.922395,-6.042274,20.873,0.162,18.5,0.2,,,,,,,,,,,14.331,0.028,13.777,0.033,13.481,0.037,AAA-222-111-000-0-0,20.7,13.307,0.025,13.14,0.034,11.639,0.287,7.872,0.21,,,0.061,cdwrf,cdwrf,3279.0,102.0,4.97491,0.52456,,,0.276,0.061,0.262,0.074,12.4616,8.26259,DWARF,0.007933751,0.00350694777,340.64566,,,,18.0,0.07078831,,,1.281953E-4,0.31606422559635156,2.45934227E8,348.49387,-11.506145,245934227,GO19063_LC|GO19067_LC,3.3469317092388865E-4,1635721458409799680,Gaia DR2 2413441118324204160,2413441118324204160,1633916858,2015.5,348.4935588875596,0.1193429740097976,-11.506437060222085,0.09361429266631774,6.997848843085272,0.13749306021787422,50.896015,-66.06972346559166,0.23409860506047298,-59.13554062584641,0.17528786528267895,0.062011212,0.20015776,0.067740686,-0.21153948,-0.2348746,-0.15814407,0.033614315,-4.477882E-4,-0.3879539,0.08103592,125,0,124,1,3.522458,181.14972,0.3796946019510027,2.3770388882645244,31,false,1.6702869,1.3371820709790811,0.027708583260512114,-0.09729067,14,8,0.20983201,0,14,false,124,2284.653758104155,4.623744276707421,494.11334,17.291315,12,381.56629476253374,8.45642796182613,45.12145,18.897463,12,3084.3711500301715,28.90189331638357,106.71865,16.039003,1.5170515,0,2.8584595,1.6061478,1.2523117,,,0,,,,NOT_AVAILABLE,62.51369594896534,-62.298487992759654,344.9220984579616,-6.042407988526338,,,,,,,,,,,,,,,136.17900528702293,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413441118324204160,,3.346931708982907E-4
110,4602545,348.7328,-11.5447,-7.89,-61.92,16.284,STAR,2mass,20180610,,,,23145586-1132407,,J231455.85-113241.3,,,,2mass,2.0,2.0,sblink,,,,62.759466,-62.506941,345.123861,-6.169529,,,19.76,0.2,,,,,,,,,,,14.381,0.03,13.727,0.036,13.439,0.042,AAA-222-111-000-0-0,82.6,13.225,0.025,13.013,0.029,12.025,0.352,8.237,,,,0.062,cdwrf,cdwrf,2999.0,98.0,5.1174,0.525221,,,0.165,0.036,0.13,0.038,28.9395,18.9422,DWARF,0.00198412244,8.65798851E-4,,,,,17.0,1.0685518E-6,,,2.11953185E-4,0.25438924555874526,2.45933462E8,348.73276,-11.544641,245933462,GO19063_LC,2.3300960462230074E-4,1635721458409799680,Gaia DR2 2413399508681029120,2413399508681029120,790597726,2015.5,348.7327239837948,0.12474247418758747,-11.54492078600809,0.12318674966599341,8.91122659864489,0.15522061161202252,57.410072,-6.613552045792866,0.2651702292584902,-55.523514455022905,0.25290360320096517,0.1407783,0.22128078,0.086779006,-0.16482972,-0.37007377,-0.13910933,0.01068328,0.0029848681,-0.16951002,0.34330353,132,0,132,0,3.4223926,188.85522,0.3936064164382917,1.7865471033929154,31,false,1.2311888,1.24519106461197,0.03130834059497051,0.024776494,15,10,0.2670686,0,15,false,132,1655.8568826598657,2.883515295996109,574.2494,17.640808,13,192.6857465190727,8.700009081659749,22.147764,19.639265,13,2400.2371630517923,7.308932729620809,328.39777,16.311285,1.56591,0,3.32798,1.998457,1.3295231,,,0,,,,NOT_AVAILABLE,62.75898979956996,-62.50701862758862,345.1237197691508,-6.169711393956403,,,,,,,,,,,,,,,108.79986589186159,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413399508681029120,,2.3300960462937687E-4
139,4610924,349.0534,-11.381,62.44,-48.58,16.303,STAR,2mass,20180610,,,,23161281-1122516,,J231612.86-112252.1,2413423246965077632,,,tmgaia,2.0,2.0,sblink,,,,63.461179,-62.652193,345.479155,-6.142326,21.071,0.163,19.89,0.2,,,,,,,,,,,14.349,0.033,13.698,0.033,13.374,0.04,AAA-222-111-000-0-0,35.6,13.212,0.023,13.016,0.028,11.708,0.281,8.835,,17.6125,0.00899405,0.062,cdwrf,cdwrf,2955.0,96.0,5.13527,0.496238,,,0.154,0.032,0.118,0.032,32.3087,20.1405,DWARF,0.00162916887,6.770572E-4,,,,,19.0,0.4333979,,,2.30157151E-4,0.07956439637017322,2.45936776E8,349.05338,-11.38101,245936776,GO19063_LC,3.5832523543066893E-4,1635721458409799680,Gaia DR2 2413423246965077632,2413423246965077632,527979915,2015.5,349.0536807965826,0.22789227354939556,-11.381229391821053,0.2105153515516614,7.660973471394447,0.27691790194810045,27.665144,63.991369425574995,0.4749323799099889,-49.90628053787326,0.3762421351550272,0.1685921,0.2611712,0.17009285,-0.25902548,-0.19338335,-0.14507066,-0.045112163,-0.18246333,-0.35182956,0.16997588,150,0,150,0,17.459972,689.9836,1.3721296363516862,16.9602770472338,31,false,0.34278804,1.3175051609121893,0.04672765604694898,0.015905635,17,10,0.43173692,0,17,false,150,1415.1711493756281,6.251843768271399,226.36061,17.811344,13,173.5323407116472,8.03569772235646,21.59518,19.752937,15,2236.4846018066482,10.950529092669857,204.2353,16.388004,1.7029862,0,3.364933,1.9415932,1.4233398,,,0,,,,NOT_AVAILABLE,63.46116225982492,-62.65255128915896,345.47933421070354,-6.142653188170736,,,,,,,,,,,,,,,115.41111506318103,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413423246965077632,,3.5832523540660165E-4
168,10000201313,348.278961,-11.809827,,,16.403,EXTENDED,,20180610,,,,23130695-1148353,,J231306.97-114835.1,,,,2MASSEXT,,,,,,,61.72,-62.316,344.608028,-6.239161,,,,,,,,,,,,,,,14.653,,13.681,,13.492,,-   -   -  0-0-,0.448855,13.032,,12.989,,9.729,,6.843,,,,1.0,tor_j,,,,,,,,,,,,,,,,,,,,,,,,,,0.30188164759620484,2.51816599E8,348.27902,-11.809766,251816599,GO19059_LC,6.492410003515913E-5,1635721458409799680,Gaia DR2 2413059171176940544,2413059171176940544,1638745091,2015.5,348.2790259515819,2.7119540610365083,-11.809813841695105,2.4954696423692617,,,,,,,,0.102250054,,,,,,,,,,80,0,80,0,34.342865,1766.377,13.647178469014031,103.52862663380326,3,false,0.0048815757,,,0.05134267,12,9,5.280998,0,12,true,104,263.55114617258846,2.878224553484655,91.56726,19.636204,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,61.720556686115835,-62.31647403163932,344.60810703047457,-6.239182181188605,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413059171176940544,,6.492410003179519E-5
9,5725841,347.953354,-11.980719,,,16.411,STAR,2mass,20180610,,,,23114880-1158505,,J231148.88-115849.3,,,,2mass,,,,,,,61.016361,-62.164193,344.245782,-6.271642,15.212,0.112,,,,,,,,,,,,,15.911,0.106,15.322,0.14,14.757,0.138,ABB-222-111-000-0-0,57.8,14.291,0.053,14.22,0.078,11.714,0.48,7.501,,,,0.8,joffs,,5709.0,189.0,,,,,,,,,,,,,,,,,,,,,,,0.05634992867814785,2.45924621E8,347.95337,-11.980719,245924621,GO19059_LC,3.463178970176281E-5,1635721458409799680,Gaia DR2 2413027667592458624,2413027667592458624,1348076086,2015.5,347.95336821953885,3.2923756338271244,-11.980687284416351,3.9623275808291916,,,,,,,,0.27312255,,,,,,,,,,86,0,85,1,41.15505,2539.4487,18.06546617930763,163.29724864637637,3,false,0.0028443562,,,0.01681886,15,9,7.5371127,0,17,true,141,235.79397561895718,2.3428352476010414,100.644714,19.757034,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,61.01643310190735,-62.1641852903218,344.245822100701,-6.2716267573627995,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413027667592458624,,3.463178969356128E-5
37,4520637,347.817347,-11.85609,,,16.472,STAR,2mass,20180610,,,,23111616-1151219,,J231116.16-115121.7,,,,2mass,,,,,,,61.06027,-61.983034,344.171634,-6.104886,15.098,0.107,,,,,,,,,,,,,15.972,0.101,15.405,0.141,14.903,0.138,ABB-222-111-000-0-0,16.0,13.939,0.029,13.685,0.042,9.522,0.048,7.434,0.182,,,0.8,joffs,,6057.0,193.0,,,,,,,,,,,,,,,,,,,,,,,0.010594095374231643,2.45927185E8,347.81735,-11.85609,245927185,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
25,5738953,348.066618,-11.904626,-40.59,-82.26,16.477,STAR,2mass,20180610,,,,23121599-1154165,,J231215.95-115417.4,2413051680754466560,,,tmgaia,2.0,2.0,sblink,,,,61.289077,-62.207516,344.378327,-6.244996,20.969,0.164,,,,,,,,,,,,,14.664,0.034,14.046,0.043,13.74,0.045,AAA-222-111-000-0-0,40.0,13.588,0.026,13.424,0.035,12.172,,8.658,,17.7094,0.00972586,0.022,gaiaj,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,0.1254779361900279,2.45926174E8,348.06662,-11.904591,245926174,GO19063_LC,4.09861174516287E-4,1635721458409799680,Gaia DR2 2413051680754466560,2413051680754466560,65622249,2015.5,348.0664104130497,0.13078795553684683,-11.904981988191276,0.13503833422967576,8.75283940515477,0.15179884872597307,57.660774,-45.771520289881494,0.28133119005396917,-90.96663349939699,0.23928342386761506,0.2071152,0.18442047,0.1519777,-0.31011418,-0.23503198,-0.28387073,-0.25929695,-0.1054131,-0.16938311,0.24964459,143,0,143,0,1.543803,164.51859,0.33239762526402,1.1422259418847298,31,false,1.0687442,1.1185569991615814,0.03066782431126292,0.05118317,16,10,0.2691059,0,16,false,142,1298.252532768951,2.226580958745915,583.07,17.904968,14,196.79795963669554,24.338228002481287,8.085961,19.616337,13,1881.1697975838606,12.20233079445024,154.1648,16.57585,1.6005882,0,3.0404873,1.7113686,1.3291187,,,0,,,,NOT_AVAILABLE,61.28820434996233,-62.20756665768933,344.3780139985668,-6.245252716372883,,,,,,,,,,,,,,,110.73817436676875,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413051680754466560,,4.0986117451115084E-4
167,4579821,348.261476,-11.690678,2.42603,-9.34769,16.515,STAR,2mass,20180610,,,,23130275-1141264,,J231302.76-114126.4,2413062400992915712,,,tmgaia,2.41409,2.41319,hsoy,,,,61.902029,-62.230683,344.639135,-6.122829,16.92,0.079,,,,,,,,,,,,,15.98,0.07,15.652,0.119,15.321,,ABU-220-110-000-0-0,99.2,15.51,0.046,15.555,0.139,12.03,,8.512,,16.9092,0.00522474,0.034,gaiaj,,5631.0,188.0,,,,,,,,,,,DWARF,,,,,,,,,,,,52.95770749318525,2.51813843E8,348.25412,-11.703503999999999,251813843,GO19033_LC,4.918122941664934E-5,1635721458409799680,Gaia DR2 2413062400992915712,2413062400992915712,41262004,2015.5,348.26147410677413,0.1079260417744135,-11.69072714627339,0.08751477826998028,0.5239716959341261,0.1409986900718449,3.7161458,1.727559940090214,0.18483853655053373,-7.213119487617961,0.1735921522826764,-0.1814787,0.54614735,0.01358964,-0.22384438,-0.53524405,-0.12011131,0.06889141,0.020386368,-0.20673035,0.30950823,113,0,113,0,-0.16438672,104.94659,0.0,0.0,31,false,3.0042887,1.6303999395126376,0.023980750889829244,-0.071529545,13,9,0.18416917,0,13,false,112,2993.442276800122,3.906006432113913,766.369,16.997938,11,1614.6760029909763,19.563572926421422,82.53482,17.331175,11,2022.7265962310134,10.725560018974862,188.58937,16.497078,1.2151237,0,0.8340969,0.3332367,0.5008602,,,0,,,,NOT_AVAILABLE,61.90194303498314,-62.23071111194068,344.6391287697292,-6.122881964230911,100001,5736.4497,5500.1836,5836.6665,0.0193,0.0,0.1581,0.0093,0.0,0.0716,,,,,345.99680743537294,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413062400992915712,,4.9181229416289855E-5
121,4582444,348.488085,-11.50517,,,16.568,STAR,2mass,20180610,,,,23135714-1130186,,J231357.14-113018.7,2413441182749910144,7402133,,tmgaia,,,,,,,62.508773,-62.293474,344.917621,-6.039131,16.662,-0.057,15.879,0.008,,,,,,,,,,,14.917,0.081,14.077,0.077,13.232,0.063,AAA-222-111-000-1-0,20.7,11.656,0.022,10.804,0.021,7.878,0.02,5.706,0.055,17.7087,0.00972038,0.035,gaiaj,,4535.0,175.0,,,,,,,,,,,,,,,,,,,,,,,0.05291986033371485,2.45934248E8,348.4881,-11.50517,245934248,GO19059_LC|GO19067_LC,3.5521767922032936E-5,1635721458409799680,Gaia DR2 2413441187043681408,2413441187043681408,699885476,2015.5,348.4880782420756,0.2275272188390202,-11.505204899044719,0.16515807963877527,-0.29817691405651364,0.23400729509898774,-1.2742206,-1.0588376570198585,0.4524721033028572,-0.6738673238127753,0.31988053438855013,0.012588104,0.20200287,0.16715658,-0.21419917,-0.0781595,-0.18435025,0.03539968,-3.4736266E-4,-0.28257596,0.045654166,130,0,128,2,7.964212,293.7783,1.0176699102881201,8.16600409695935,31,true,0.46891385,1.7937833071951799,0.05004097020459355,-0.14677376,15,8,0.40256086,3,15,false,130,1255.1597250377783,12.307699714214229,101.98167,17.941618,13,1301.6711356672797,45.01461318667334,28.916636,17.565134,13,1894.0550731558126,31.63883934734166,59.864872,16.568438,2.5460713,0,0.9966965,-0.37648392,1.3731804,,,0,,,,NOT_AVAILABLE,62.50870495758795,-62.29349032868047,344.91761573470336,-6.03916942048012,,,,,,,,,,,,,,,270.9144928381027,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413441187043681408,,3.552176792626082E-5
5,5738942,348.087111,-11.994262,-49.27,-1.38,16.62,STAR,2mass,20180610,,,,23122091-1159393,,J231220.87-115939.3,2413003027364889856,,,tmgaia,2.0,2.0,sblink,,,,61.16068,-62.277234,344.361577,-6.335325,21.067,0.164,,,,,,,,,,,,,14.808,0.038,14.158,0.041,14.03,0.064,AAA-222-111-000-0-0,57.2,13.804,0.027,13.635,0.04,12.037,,8.636,,17.851,0.0109175,0.023,gaiaj,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06696867614847593,2.45924338E8,348.08713,-11.994261,245924338,GO19063_LC,2.2581199959016934E-4,1635721458409799680,Gaia DR2 2413003027364889856,2413003027364889856,1543276895,2015.5,348.086880193645,0.16593248402682648,-11.994266483504768,0.21860849931238335,4.772672367587129,0.23753811874477704,20.092237,-51.534308866104055,0.3861837333737777,-7.642940303428505,0.38809819126647055,0.35253233,-0.08980956,0.122419745,-0.15523666,-0.5491936,-0.13342537,-0.0090895705,-0.09372635,-0.20550656,0.43502894,110,0,110,0,2.3531017,142.10703,0.5575936562585205,2.2989333906671874,31,false,0.7826625,1.2663436875850702,0.03967645483015283,0.14094244,13,9,0.4099639,0,13,false,109,1133.3654536737406,2.7450895527582517,412.87012,18.05244,11,173.18620475284078,14.933818846988752,11.596913,19.755104,11,1662.758554093557,12.427747432397423,133.79404,16.709846,1.6199054,0,3.0452576,1.7026634,1.3425941,,,0,,,,NOT_AVAILABLE,61.16038164847043,-62.277056240467566,344.3613815421436,-6.335249672448839,,,,,,,,,,,,,,,160.89586936384396,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413003027364889856,,2.2581199964120542E-4
3,5738934,348.029416,-12.051049,,,16.638,STAR,2mass,20180610,,,,23120705-1203037,,J231207.06-120303.5,,,,2mass,,,,,,,60.990368,-62.26585,344.28696,-6.365482,17.394,0.117,,,,,,,,,,,,,15.988,0.11,15.506,0.144,15.087,0.166,BBC-222-111-000-0-0,49.1,13.893,0.028,13.559,0.041,9.7,0.055,7.469,0.19,,,0.18,bpjk,,4934.0,180.0,,,,,,,,,,,,,,,,,,,,,,,0.014124004334346246,2.45923374E8,348.02942,-12.051049,245923374,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
151,4619642,349.204955,-11.282415,,,16.658,STAR,2mass,20180610,,,,23164918-1116566,,J231649.22-111656.6,,,,2mass,,,,,,,63.831262,-62.706506,345.655546,-6.110051,18.188,0.09,,,,,,,,,,,,,15.641,0.081,14.968,0.098,14.287,0.088,AAA-222-111-000-0-0,73.9,13.794,0.026,13.611,0.036,11.885,,9.039,,,,0.156,bpjk,,3950.0,170.0,,,,,,,,,,,,,,,,,,,,,,,0.01766682333990753,2.45938779E8,349.20496,-11.282415,245938779,GO19059_LC,0.0010756442734698348,1635721458409799680,Gaia DR2 2413430672963327616,2413430672963327616,1528290608,2015.5,349.20600615351333,0.531112129431476,-11.282722215284702,0.42057883952581554,0.867606339543146,0.5349999375247588,1.6216943,-1.9521047201247637,1.0649541987836673,-3.490614135884774,0.7642506661589147,0.034590714,0.21717,0.38435277,-0.35465512,-0.14191245,-0.35968065,-0.17105852,-0.15888454,-0.15175937,0.14458688,158,0,158,0,1.585591,181.6977,0.7328419048367152,0.3581051672378211,31,false,0.085146196,1.3104778431559307,0.11062388707623706,-0.10616369,18,9,0.9801598,0,18,false,158,224.7268945207053,1.2280128474517513,183.00044,19.809229,13,127.77038481169154,7.364281771279757,17.350014,20.085312,14,342.4613904498439,9.401400347529446,36.426636,18.42539,2.0924587,0,1.6599216,0.276083,1.3838387,,,0,,,,NOT_AVAILABLE,63.83215064432124,-62.707501561769526,345.65639318433307,-6.110746594740952,,,,,,,,,,,,,,,145.7238146677666,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413430672963327616,,0.0010756442734431502
116,4582618,348.5935,-11.5223,42.34,-3.18,16.672,STAR,2mass,20180610,,,,23142243-1131203,,J231422.47-113120.3,2413445855672636928,,,tmgaia,2.0,2.0,sblink,,,,62.616206,-62.385538,345.006427,-6.095386,21.065,0.165,19.71,0.2,,,,,,,,,,,14.877,0.041,14.3,0.046,14.081,0.066,AAA-222-111-000-0-0,30.6,13.951,0.028,13.789,0.041,12.04,,8.818,0.465,17.7115,0.00974252,0.068,cdwrf,cdwrf,3098.0,105.0,5.07041,0.573325,,,0.198,0.047,0.168,0.054,21.6428,15.4123,DWARF,0.00325349951,0.00154459069,,,,,23.0,0.6688131,,,1.125107E-4,0.10131810069694254,2.45933888E8,348.59348,-11.52232,245933888,GO19063_LC,1.907562316305557E-4,1635721458409799680,Gaia DR2 2413445855672636928,2413445855672636928,593109363,2015.5,348.5936914916746,0.16488218151194384,-11.522334379798703,0.14096612042897133,4.016060968499718,0.20261501619468858,19.821142,36.646366658520925,0.3423162703534326,-11.245140404442349,0.26943129700263707,0.104761444,0.21513306,-0.05911737,-0.16548777,-0.23963636,-0.106559314,0.034844134,0.040618006,-0.40782264,0.09514474,133,0,132,1,3.7566466,195.88086,0.6760305587852043,3.799166704855789,31,false,0.7296058,1.304275071905642,0.04266398561607064,-0.077578865,15,9,0.3049995,0,15,false,131,1295.9567320685787,2.319984044240948,558.6059,17.906889,12,219.80970599184116,7.974628566172949,27.56363,19.496271,13,1747.9877096820992,14.65566719955157,119.27043,16.655575,1.518413,0,2.8406963,1.5893822,1.2513142,,,0,,,,NOT_AVAILABLE,62.6163957238768,-62.385706688351824,345.0066020841737,-6.095499468715834,,,,,,,,,,,,,,,184.98872873330689,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413445855672636928,,1.9075623164015748E-4
7,5738970,348.15344,-11.982914,,,16.68,STAR,2mass,20180610,,,,23123682-1158584,,J231236.79-115858.5,,,,2mass,,,,,,,61.263756,-62.32243,344.426116,-6.350295,17.034,0.098,,,,,,,,,,,,,16.003,0.09,15.422,0.121,14.687,0.111,ABB-222-111-000-0-0,34.1,14.142,0.029,14.0,0.048,11.496,0.234,8.776,,,,0.165,bpjk,,4518.0,175.0,,,,,,,,,,,,,,,,,,,,,,,7.199999978118295E-4,2.45924572E8,348.15344,-11.982914,245924572,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
67,4579923,348.43176,-11.713218,,,16.747,STAR,2mass,20180610,,,,23134362-1142475,,J231343.63-114247.9,,,,2mass,,,,,,,62.08138,-62.376844,344.784554,-6.208904,15.509,0.118,,,,,,,,,,,,,16.247,0.112,15.64,0.154,15.304,0.182,BBC-222-111-000-0-0,101.1,14.411,0.031,14.231,0.051,10.357,0.081,8.407,,,,0.8,joffs,,6264.0,195.0,,,,,,,,,,,,,,,,,,,,,,,7.200000032547712E-4,2.45930077E8,348.43176,-11.713218,245930077,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
